MONTH;REGION;COUNTRYOFRESIDENCE;ARRIVALS;HOTELNIGHTS
2025-12-01;Valais;Saudi Arabia;285;874
2025-12-01;Valais;United Arab Emirates;1151;3929
2025-12-01;Valais;Croatia;93;248
2025-12-01;Valais;Romania;425;1245
2025-12-01;Valais;Russia;384;1465
2025-12-01;Valais;Slovakia;90;248
2025-12-01;Valais;Slovenia;63;205
2025-12-01;Valais;Czechia;261;870
2025-12-01;Valais;Ukraine;323;990
2025-12-01;Valais;Serbia;70;240
2025-12-01;Ticino;Switzerland;31455;57729
2025-12-01;Ticino;Germany;3229;7359
2025-12-01;Ticino;France;978;1949
2025-12-01;Ticino;Italy;10865;17206
2025-12-01;Ticino;Austria;202;416
2025-12-01;Ticino;United Kingdom;633;1383
2025-12-01;Ticino;Irland;51;107
2025-12-01;Ticino;Netherlands;534;956
2025-12-01;Ticino;Belgium;294;567
2025-12-01;Ticino;Luxembourg;131;252
2025-12-01;Ticino;Denmark;51;116
2025-12-01;Ticino;Sweden;67;119
2025-12-01;Ticino;Norway;26;51
2025-12-01;Ticino;Finland;64;122
2025-12-01;Ticino;Spain;377;818
2025-12-01;Ticino;Portugal;254;427
2025-12-01;Ticino;Greece;176;255
2025-12-01;Ticino;Turkey;172;269
2025-12-01;Ticino;Other European countries;248;449
2025-12-01;Ticino;Liechtenstein;88;138
2025-12-01;Ticino;Iceland;2;2
2025-12-01;Ticino;Poland;199;307
2025-12-01;Ticino;Hungary;52;113
2025-12-01;Ticino;Belarus;23;40
2025-12-01;Ticino;Bulgaria;72;139
2025-12-01;Ticino;Malta;52;107
2025-12-01;Ticino;Cyprus;14;21
2025-12-01;Ticino;Chile;19;34
2025-12-01;Ticino;United States;1091;2236
2025-12-01;Ticino;Canada;81;168
2025-12-01;Ticino;Mexico;52;106
2025-12-01;Ticino;Brazil;360;644
2025-12-01;Ticino;Argentina;76;126
2025-12-01;Ticino;Other South American countries;96;217
2025-12-01;Ticino;Other Central American countries;73;192
2025-12-01;Ticino;Egypt;14;32
2025-12-01;Ticino;Other North African countries;64;100
2025-12-01;Ticino;South Africa;19;42
2025-12-01;Ticino;Other African countries;57;103
2025-12-01;Ticino;Bahrain;7;16
2025-12-01;Ticino;Israel;226;500
2025-12-01;Ticino;India;204;397
2025-12-01;Ticino;Japan;33;77
2025-12-01;Ticino;Other South-East Asian countries;186;253
2025-12-01;Ticino;Qatar;77;155
2025-12-01;Ticino;Kuwait;72;114
2025-12-01;Ticino;Australia;195;388
2025-12-01;Ticino;China;628;748
2025-12-01;Ticino;Hong Kong;15;21
2025-12-01;Ticino;Indonesia;180;245
2025-12-01;Ticino;South Korea;57;95
2025-12-01;Ticino;Malaysia;75;97
2025-12-01;Ticino;Philippines;53;108
2025-12-01;Ticino;New Zealand, Oceania;40;72
2025-12-01;Ticino;Singapore;212;298
2025-12-01;Ticino;Oman;14;14
2025-12-01;Ticino;Taiwan (Chinese Taipei);89;133
2025-12-01;Ticino;Thailand;196;221
2025-12-01;Ticino;Other West Asian countries;142;225
2025-12-01;Ticino;Estonia;26;45
2025-12-01;Ticino;Latvia;30;59
2025-12-01;Ticino;Lithuania;34;68
2025-12-01;Ticino;Saudi Arabia;193;374
2025-12-01;Ticino;United Arab Emirates;256;650
2025-12-01;Ticino;Croatia;59;99
2025-12-01;Ticino;Romania;207;432
2025-12-01;Ticino;Russia;179;373
2025-12-01;Ticino;Slovakia;41;78
2025-12-01;Ticino;Slovenia;45;110
2025-12-01;Ticino;Czechia;57;129
2025-12-01;Ticino;Ukraine;174;326
2025-12-01;Ticino;Serbia;43;86
2025-12-01;Fribourg Region;Switzerland;15379;22922
2025-12-01;Fribourg Region;Germany;842;1444
2025-12-01;Fribourg Region;France;2300;3525
2025-12-01;Fribourg Region;Italy;472;722
2025-12-01;Fribourg Region;Austria;67;113
2025-12-01;Fribourg Region;United Kingdom;135;242
2025-12-01;Fribourg Region;Irland;26;42
2025-12-01;Fribourg Region;Netherlands;297;437
2025-12-01;Fribourg Region;Belgium;193;323
2025-12-01;Fribourg Region;Luxembourg;83;158
2025-12-01;Fribourg Region;Denmark;40;62
2025-12-01;Fribourg Region;Sweden;29;39
2025-12-01;Fribourg Region;Norway;10;18
2025-12-01;Fribourg Region;Finland;6;10
2025-12-01;Fribourg Region;Spain;298;584
2025-12-01;Fribourg Region;Portugal;121;169
2025-12-01;Fribourg Region;Greece;20;34
2025-12-01;Fribourg Region;Turkey;18;35
2025-12-01;Fribourg Region;Other European countries;78;148
2025-12-01;Fribourg Region;Liechtenstein;7;9
2025-12-01;Fribourg Region;Iceland;0;0
2025-12-01;Fribourg Region;Poland;27;118
2025-12-01;Fribourg Region;Hungary;14;23
2025-12-01;Fribourg Region;Belarus;4;4
2025-12-01;Fribourg Region;Bulgaria;22;34
2025-12-01;Fribourg Region;Malta;0;0
2025-12-01;Fribourg Region;Cyprus;1;2
2025-12-01;Fribourg Region;Chile;12;15
2025-12-01;Fribourg Region;United States;176;420
2025-12-01;Fribourg Region;Canada;51;81
2025-12-01;Fribourg Region;Mexico;21;40
2025-12-01;Fribourg Region;Brazil;37;71
2025-12-01;Fribourg Region;Argentina;17;45
2025-12-01;Fribourg Region;Other South American countries;41;243
2025-12-01;Fribourg Region;Other Central American countries;12;12
2025-12-01;Fribourg Region;Egypt;0;1
2025-12-01;Fribourg Region;Other North African countries;48;64
2025-12-01;Fribourg Region;South Africa;11;14
2025-12-01;Fribourg Region;Other African countries;16;20
2025-12-01;Fribourg Region;Bahrain;2;6
2025-12-01;Fribourg Region;Israel;21;34
2025-12-01;Fribourg Region;India;19;47
2025-12-01;Fribourg Region;Japan;13;15
2025-12-01;Fribourg Region;Other South-East Asian countries;7;10
2025-12-01;Fribourg Region;Qatar;3;3
2025-12-01;Fribourg Region;Kuwait;0;0
2025-12-01;Fribourg Region;Australia;14;35
2025-12-01;Fribourg Region;China;28;50
2025-12-01;Fribourg Region;Hong Kong;5;30
2025-12-01;Fribourg Region;Indonesia;6;6
2025-12-01;Fribourg Region;South Korea;5;7
2025-12-01;Fribourg Region;Malaysia;6;25
2025-12-01;Fribourg Region;Philippines;11;16
2025-12-01;Fribourg Region;New Zealand, Oceania;7;9
2025-12-01;Fribourg Region;Singapore;8;15
2025-12-01;Fribourg Region;Oman;0;0
2025-12-01;Fribourg Region;Taiwan (Chinese Taipei);4;4
2025-12-01;Fribourg Region;Thailand;10;10
2025-12-01;Fribourg Region;Other West Asian countries;10;25
2025-12-01;Fribourg Region;Estonia;4;4
2025-12-01;Fribourg Region;Latvia;1;1
2025-12-01;Fribourg Region;Lithuania;0;0
2025-12-01;Fribourg Region;Saudi Arabia;10;15
2025-12-01;Fribourg Region;United Arab Emirates;7;15
2025-12-01;Fribourg Region;Croatia;10;21
2025-12-01;Fribourg Region;Romania;22;53
2025-12-01;Fribourg Region;Russia;11;20
2025-12-01;Fribourg Region;Slovakia;4;32
2025-12-01;Fribourg Region;Slovenia;8;11
2025-12-01;Fribourg Region;Czechia;12;18
2025-12-01;Fribourg Region;Ukraine;40;57
2025-12-01;Fribourg Region;Serbia;13;31
2025-12-01;Aargau and Solothurn Region;Switzerland;26149;43634
2025-12-01;Aargau and Solothurn Region;Germany;5173;10398
2025-12-01;Aargau and Solothurn Region;France;1038;1690
2025-12-01;Aargau and Solothurn Region;Italy;1222;2647
2025-12-01;Aargau and Solothurn Region;Austria;714;1481
2025-12-01;Aargau and Solothurn Region;United Kingdom;523;1030
2025-12-01;Aargau and Solothurn Region;Irland;39;121
2025-12-01;Aargau and Solothurn Region;Netherlands;747;1149
2025-12-01;Aargau and Solothurn Region;Belgium;282;465
2025-12-01;Aargau and Solothurn Region;Luxembourg;102;169
2025-12-01;Aargau and Solothurn Region;Denmark;72;147
2025-12-01;Aargau and Solothurn Region;Sweden;68;127
2025-12-01;Aargau and Solothurn Region;Norway;24;53
2025-12-01;Aargau and Solothurn Region;Finland;48;111
2025-12-01;Aargau and Solothurn Region;Spain;318;743
2025-12-01;Aargau and Solothurn Region;Portugal;105;327
2025-12-01;Aargau and Solothurn Region;Greece;67;156
2025-12-01;Aargau and Solothurn Region;Turkey;786;1986
2025-12-01;Aargau and Solothurn Region;Other European countries;201;431
2025-12-01;Aargau and Solothurn Region;Liechtenstein;62;95
2025-12-01;Aargau and Solothurn Region;Iceland;7;11
2025-12-01;Aargau and Solothurn Region;Poland;176;637
2025-12-01;Aargau and Solothurn Region;Hungary;58;175
2025-12-01;Aargau and Solothurn Region;Belarus;3;4
2025-12-01;Aargau and Solothurn Region;Bulgaria;24;40
2025-12-01;Aargau and Solothurn Region;Malta;9;17
2025-12-01;Aargau and Solothurn Region;Cyprus;4;9
2025-12-01;Aargau and Solothurn Region;Chile;4;6
2025-12-01;Aargau and Solothurn Region;United States;650;1268
2025-12-01;Aargau and Solothurn Region;Canada;54;121
2025-12-01;Aargau and Solothurn Region;Mexico;33;117
2025-12-01;Aargau and Solothurn Region;Brazil;46;140
2025-12-01;Aargau and Solothurn Region;Argentina;9;13
2025-12-01;Aargau and Solothurn Region;Other South American countries;29;93
2025-12-01;Aargau and Solothurn Region;Other Central American countries;11;20
2025-12-01;Aargau and Solothurn Region;Egypt;3;10
2025-12-01;Aargau and Solothurn Region;Other North African countries;14;70
2025-12-01;Aargau and Solothurn Region;South Africa;13;36
2025-12-01;Aargau and Solothurn Region;Other African countries;20;37
2025-12-01;Aargau and Solothurn Region;Bahrain;0;0
2025-12-01;Aargau and Solothurn Region;Israel;85;188
2025-12-01;Aargau and Solothurn Region;India;652;1666
2025-12-01;Aargau and Solothurn Region;Japan;59;179
2025-12-01;Aargau and Solothurn Region;Other South-East Asian countries;230;262
2025-12-01;Aargau and Solothurn Region;Qatar;19;31
2025-12-01;Aargau and Solothurn Region;Kuwait;0;0
2025-12-01;Aargau and Solothurn Region;Australia;36;71
2025-12-01;Aargau and Solothurn Region;China;971;1448
2025-12-01;Aargau and Solothurn Region;Hong Kong;5;8
2025-12-01;Aargau and Solothurn Region;Indonesia;302;565
2025-12-01;Aargau and Solothurn Region;South Korea;197;247
2025-12-01;Aargau and Solothurn Region;Malaysia;795;1253
2025-12-01;Aargau and Solothurn Region;Philippines;119;119
2025-12-01;Aargau and Solothurn Region;New Zealand, Oceania;4;16
2025-12-01;Aargau and Solothurn Region;Singapore;84;159
2025-12-01;Aargau and Solothurn Region;Oman;2;6
2025-12-01;Aargau and Solothurn Region;Taiwan (Chinese Taipei);81;87
2025-12-01;Aargau and Solothurn Region;Thailand;123;248
2025-12-01;Aargau and Solothurn Region;Other West Asian countries;246;530
2025-12-01;Aargau and Solothurn Region;Estonia;0;0
2025-12-01;Aargau and Solothurn Region;Latvia;6;44
2025-12-01;Aargau and Solothurn Region;Lithuania;11;49
2025-12-01;Aargau and Solothurn Region;Saudi Arabia;18;57
2025-12-01;Aargau and Solothurn Region;United Arab Emirates;62;136
2025-12-01;Aargau and Solothurn Region;Croatia;67;389
2025-12-01;Aargau and Solothurn Region;Romania;97;284
2025-12-01;Aargau and Solothurn Region;Russia;89;172
2025-12-01;Aargau and Solothurn Region;Slovakia;85;317
2025-12-01;Aargau and Solothurn Region;Slovenia;34;71
2025-12-01;Aargau and Solothurn Region;Czechia;130;291
2025-12-01;Aargau and Solothurn Region;Ukraine;459;747
2025-12-01;Aargau and Solothurn Region;Serbia;54;125
2026-01-01;Graubünden;Switzerland;154173;433957
2026-01-01;Graubünden;Germany;25416;95688
2026-01-01;Graubünden;France;2528;7771
2026-01-01;Graubünden;Italy;7015;16794
2026-01-01;Graubünden;Austria;1433;4055
2026-01-01;Graubünden;United Kingdom;6864;23441
2026-01-01;Graubünden;Irland;374;982
2026-01-01;Graubünden;Netherlands;2523;10140
2026-01-01;Graubünden;Belgium;1307;5324
2026-01-01;Graubünden;Luxembourg;515;2520
2026-01-01;Graubünden;Denmark;371;1083
2026-01-01;Graubünden;Sweden;638;2137
2026-01-01;Graubünden;Norway;291;869
2026-01-01;Graubünden;Finland;261;787
2026-01-01;Graubünden;Spain;1360;3643
2026-01-01;Graubünden;Portugal;789;1661
2026-01-01;Graubünden;Greece;503;1737
2026-01-01;Graubünden;Turkey;1425;5246
2026-01-01;Graubünden;Other European countries;916;2820
2026-01-01;Graubünden;Liechtenstein;370;924
2026-01-01;Graubünden;Iceland;22;53
2026-01-01;Graubünden;Poland;2197;10113
2026-01-01;Graubünden;Hungary;361;1046
2026-01-01;Graubünden;Belarus;65;225
2026-01-01;Graubünden;Bulgaria;191;547
2026-01-01;Graubünden;Malta;67;201
2026-01-01;Graubünden;Cyprus;150;550
2026-01-01;Graubünden;Chile;75;183
2026-01-01;Graubünden;United States;8514;27900
2026-01-01;Graubünden;Canada;640;2289
2026-01-01;Graubünden;Mexico;661;1659
2026-01-01;Graubünden;Brazil;3789;14014
2026-01-01;Graubünden;Argentina;268;630
2026-01-01;Graubünden;Other South American countries;541;1245
2026-01-01;Graubünden;Other Central American countries;323;873
2026-01-01;Graubünden;Egypt;231;721
2026-01-01;Graubünden;Other North African countries;60;179
2026-01-01;Graubünden;South Africa;316;1115
2026-01-01;Graubünden;Other African countries;1079;3102
2026-01-01;Graubünden;Bahrain;58;155
2026-01-01;Graubünden;Israel;658;2506
2026-01-01;Graubünden;India;634;1695
2026-01-01;Graubünden;Japan;381;1095
2026-01-01;Graubünden;Other South-East Asian countries;375;1113
2026-01-01;Graubünden;Qatar;256;1080
2026-01-01;Graubünden;Kuwait;206;609
2026-01-01;Graubünden;Australia;1998;5929
2026-01-01;Graubünden;China;509;2096
2026-01-01;Graubünden;Hong Kong;118;441
2026-01-01;Graubünden;Indonesia;157;378
2026-01-01;Graubünden;South Korea;134;404
2026-01-01;Graubünden;Malaysia;102;211
2026-01-01;Graubünden;Philippines;70;203
2026-01-01;Graubünden;New Zealand, Oceania;197;561
2026-01-01;Graubünden;Singapore;402;1182
2026-01-01;Graubünden;Oman;35;76
2026-01-01;Graubünden;Taiwan (Chinese Taipei);96;170
2026-01-01;Graubünden;Thailand;160;369
2026-01-01;Graubünden;Other West Asian countries;287;973
2026-01-01;Graubünden;Estonia;137;606
2026-01-01;Graubünden;Latvia;101;407
2026-01-01;Graubünden;Lithuania;189;841
2026-01-01;Graubünden;Saudi Arabia;588;2165
2026-01-01;Graubünden;United Arab Emirates;1001;3702
2026-01-01;Graubünden;Croatia;252;767
2026-01-01;Graubünden;Romania;806;2248
2026-01-01;Graubünden;Russia;749;3666
2026-01-01;Graubünden;Slovakia;244;764
2026-01-01;Graubünden;Slovenia;166;584
2026-01-01;Graubünden;Czechia;764;2698
2026-01-01;Graubünden;Ukraine;658;2500
2026-01-01;Graubünden;Serbia;178;605
2026-01-01;Eastern Switzerland;Switzerland;42908;87654
2026-01-01;Eastern Switzerland;Germany;7502;16541
2026-01-01;Eastern Switzerland;France;758;1422
2026-01-01;Eastern Switzerland;Italy;1027;2122
2026-01-01;Eastern Switzerland;Austria;856;1820
2026-01-01;Eastern Switzerland;United Kingdom;638;1701
2026-01-01;Eastern Switzerland;Irland;70;173
2026-01-01;Eastern Switzerland;Netherlands;493;1207
2026-01-01;Eastern Switzerland;Belgium;202;423
2026-01-01;Eastern Switzerland;Luxembourg;116;269
2026-01-01;Eastern Switzerland;Denmark;115;310
2026-01-01;Eastern Switzerland;Sweden;104;243
2026-01-01;Eastern Switzerland;Norway;59;143
2026-01-01;Eastern Switzerland;Finland;89;256
2026-01-01;Eastern Switzerland;Spain;347;839
2026-01-01;Eastern Switzerland;Portugal;153;476
2026-01-01;Eastern Switzerland;Greece;70;290
2026-01-01;Eastern Switzerland;Turkey;110;293
2026-01-01;Eastern Switzerland;Other European countries;169;338
2026-01-01;Eastern Switzerland;Liechtenstein;154;267
2026-01-01;Eastern Switzerland;Iceland;4;10
2026-01-01;Eastern Switzerland;Poland;251;661
2026-01-01;Eastern Switzerland;Hungary;121;379
2026-01-01;Eastern Switzerland;Belarus;4;7
2026-01-01;Eastern Switzerland;Bulgaria;75;215
2026-01-01;Eastern Switzerland;Malta;19;122
2026-01-01;Eastern Switzerland;Cyprus;17;29
2026-01-01;Eastern Switzerland;Chile;7;47
2026-01-01;Eastern Switzerland;United States;731;2038
2026-01-01;Eastern Switzerland;Canada;79;229
2026-01-01;Eastern Switzerland;Mexico;38;129
2026-01-01;Eastern Switzerland;Brazil;113;296
2026-01-01;Eastern Switzerland;Argentina;12;48
2026-01-01;Eastern Switzerland;Other South American countries;36;141
2026-01-01;Eastern Switzerland;Other Central American countries;94;250
2026-01-01;Eastern Switzerland;Egypt;11;36
2026-01-01;Eastern Switzerland;Other North African countries;14;30
2026-01-01;Eastern Switzerland;South Africa;39;142
2026-01-01;Eastern Switzerland;Other African countries;128;653
2026-01-01;Eastern Switzerland;Bahrain;4;15
2026-01-01;Eastern Switzerland;Israel;82;206
2026-01-01;Eastern Switzerland;India;123;425
2026-01-01;Eastern Switzerland;Japan;106;240
2026-01-01;Eastern Switzerland;Other South-East Asian countries;139;543
2026-01-01;Eastern Switzerland;Qatar;27;149
2026-01-01;Eastern Switzerland;Kuwait;2;7
2026-01-01;Eastern Switzerland;Australia;146;365
2026-01-01;Eastern Switzerland;China;180;482
2026-01-01;Eastern Switzerland;Hong Kong;8;12
2026-01-01;Eastern Switzerland;Indonesia;67;218
2026-01-01;Eastern Switzerland;South Korea;41;102
2026-01-01;Eastern Switzerland;Malaysia;20;72
2026-01-01;Eastern Switzerland;Philippines;23;72
2026-01-01;Eastern Switzerland;New Zealand, Oceania;22;27
2026-01-01;Eastern Switzerland;Singapore;48;115
2026-01-01;Eastern Switzerland;Oman;4;8
2026-01-01;Eastern Switzerland;Taiwan (Chinese Taipei);27;250
2026-01-01;Eastern Switzerland;Thailand;27;62
2026-01-01;Eastern Switzerland;Other West Asian countries;97;320
2026-01-01;Eastern Switzerland;Estonia;21;34
2026-01-01;Eastern Switzerland;Latvia;20;28
2026-01-01;Eastern Switzerland;Lithuania;32;67
2026-01-01;Eastern Switzerland;Saudi Arabia;31;87
2026-01-01;Eastern Switzerland;United Arab Emirates;71;278
2026-01-01;Eastern Switzerland;Croatia;68;234
2026-01-01;Eastern Switzerland;Romania;175;540
2026-01-01;Eastern Switzerland;Russia;138;429
2026-01-01;Eastern Switzerland;Slovakia;76;169
2026-01-01;Eastern Switzerland;Slovenia;82;688
2026-01-01;Eastern Switzerland;Czechia;253;577
2026-01-01;Eastern Switzerland;Ukraine;161;424
2026-01-01;Eastern Switzerland;Serbia;58;202
2026-01-01;Zurich Region;Switzerland;116470;194175
2026-01-01;Zurich Region;Germany;27138;48671
2026-01-01;Zurich Region;France;5955;10019
2026-01-01;Zurich Region;Italy;6335;12327
2026-01-01;Zurich Region;Austria;3738;6505
2026-01-01;Zurich Region;United Kingdom;10801;19345
2026-01-01;Zurich Region;Irland;1175;2247
2026-01-01;Zurich Region;Netherlands;3282;5650
2026-01-01;Zurich Region;Belgium;1456;2681
2026-01-01;Zurich Region;Luxembourg;536;1020
2026-01-01;Zurich Region;Denmark;711;1297
2026-01-01;Zurich Region;Sweden;1113;2046
2026-01-01;Zurich Region;Norway;536;1048
2026-01-01;Zurich Region;Finland;518;1120
2026-01-01;Zurich Region;Spain;4253;8026
2026-01-01;Zurich Region;Portugal;1528;3146
2026-01-01;Zurich Region;Greece;1668;4030
2026-01-01;Zurich Region;Turkey;3773;6923
2026-01-01;Zurich Region;Other European countries;1155;2097
2026-01-01;Zurich Region;Liechtenstein;239;326
2026-01-01;Zurich Region;Iceland;113;153
2026-01-01;Zurich Region;Poland;1658;3476
2026-01-01;Zurich Region;Hungary;525;1240
2026-01-01;Zurich Region;Belarus;80;136
2026-01-01;Zurich Region;Bulgaria;369;922
2026-01-01;Zurich Region;Malta;235;460
2026-01-01;Zurich Region;Cyprus;326;660
2026-01-01;Zurich Region;Chile;210;443
2026-01-01;Zurich Region;United States;30242;53805
2026-01-01;Zurich Region;Canada;2452;4312
2026-01-01;Zurich Region;Mexico;2372;4381
2026-01-01;Zurich Region;Brazil;6484;14294
2026-01-01;Zurich Region;Argentina;832;1857
2026-01-01;Zurich Region;Other South American countries;1288;2689
2026-01-01;Zurich Region;Other Central American countries;1221;2662
2026-01-01;Zurich Region;Egypt;388;1047
2026-01-01;Zurich Region;Other North African countries;254;634
2026-01-01;Zurich Region;South Africa;620;1173
2026-01-01;Zurich Region;Other African countries;519;1349
2026-01-01;Zurich Region;Bahrain;69;209
2026-01-01;Zurich Region;Israel;2214;3969
2026-01-01;Zurich Region;India;3940;8594
2026-01-01;Zurich Region;Japan;1632;2891
2026-01-01;Zurich Region;Other South-East Asian countries;1290;2321
2026-01-01;Zurich Region;Qatar;396;943
2026-01-01;Zurich Region;Kuwait;229;656
2026-01-01;Zurich Region;Australia;5426;10091
2026-01-01;Zurich Region;China;3921;6796
2026-01-01;Zurich Region;Hong Kong;585;1191
2026-01-01;Zurich Region;Indonesia;1429;2733
2026-01-01;Zurich Region;South Korea;1058;1629
2026-01-01;Zurich Region;Malaysia;1379;2365
2026-01-01;Zurich Region;Philippines;685;1602
2026-01-01;Zurich Region;New Zealand, Oceania;631;1058
2026-01-01;Zurich Region;Singapore;1873;3793
2026-01-01;Zurich Region;Oman;124;259
2026-01-01;Zurich Region;Taiwan (Chinese Taipei);397;707
2026-01-01;Zurich Region;Thailand;1236;1935
2026-01-01;Zurich Region;Other West Asian countries;749;1759
2026-01-01;Zurich Region;Estonia;141;229
2026-01-01;Zurich Region;Latvia;219;448
2026-01-01;Zurich Region;Lithuania;201;491
2026-01-01;Zurich Region;Saudi Arabia;1194;2745
2026-01-01;Zurich Region;United Arab Emirates;2310;4090
2026-01-01;Zurich Region;Croatia;367;772
2026-01-01;Zurich Region;Romania;724;1681
2026-01-01;Zurich Region;Russia;1023;2014
2026-01-01;Zurich Region;Slovakia;250;528
2026-01-01;Zurich Region;Slovenia;129;267
2026-01-01;Zurich Region;Czechia;579;1028
2026-01-01;Zurich Region;Ukraine;864;1858
2026-01-01;Zurich Region;Serbia;417;812
2026-01-01;Lucerne / Lake Lucerne;Switzerland;69689;140486
2026-01-01;Lucerne / Lake Lucerne;Germany;9907;22448
2026-01-01;Lucerne / Lake Lucerne;France;1953;3703
2026-01-01;Lucerne / Lake Lucerne;Italy;3049;5085
2026-01-01;Lucerne / Lake Lucerne;Austria;785;1555
2026-01-01;Lucerne / Lake Lucerne;United Kingdom;2396;6301
2026-01-01;Lucerne / Lake Lucerne;Irland;304;737
2026-01-01;Lucerne / Lake Lucerne;Netherlands;1258;2764
2026-01-01;Lucerne / Lake Lucerne;Belgium;717;1720
2026-01-01;Lucerne / Lake Lucerne;Luxembourg;305;818
2026-01-01;Lucerne / Lake Lucerne;Denmark;181;477
2026-01-01;Lucerne / Lake Lucerne;Sweden;513;1644
2026-01-01;Lucerne / Lake Lucerne;Norway;158;524
